step,loss
70900,2.0202
70920,1.938
70940,2.0129
70960,2.0228
70980,1.9614
71000,1.7974
71020,2.1781
71040,1.8261
71060,1.9349
71080,2.1332
71100,2.0992
71120,2.0342
71140,1.9758
71160,1.6871
71180,1.6025
71200,2.161
71220,2.0739
71240,1.6226
71260,2.0887
71280,2.1606
71300,1.8205
71320,1.9394
71340,2.1285
71360,1.9742
71380,1.9415
71400,2.0388
71420,2.3085
71440,1.9462
71460,1.9143
71480,2.2135
71500,1.8911
71520,1.9765
71540,1.9421
71560,2.1725
71580,1.8636
71600,2.1912
71620,1.9846
71640,2.444
71660,2.0668
71680,1.7125
71700,2.1621
71720,1.7867
71740,2.2296
71760,1.8837
71780,2.0923
71800,1.7851
71820,2.2716
71840,2.1464
71860,2.1338
71880,2.0432
71900,2.0862
71920,1.9599
71940,1.7844
71960,1.9949
71980,2.2711
72000,2.027
72020,2.0729
72040,2.0606
72060,2.1326
72080,1.9339
72100,1.9378
72120,1.8701
72140,1.93
72160,1.9808
72180,2.0892
72200,1.9192
72220,1.6545
72240,1.974
72260,2.1097
72280,2.3989
72300,1.9389
72320,1.9353
72340,2.0279
72360,2.0696
72380,2.0858
72400,1.9414
72420,1.9229
72440,2.0168
72460,1.7906
72480,1.8165
72500,2.0461
72520,1.9947
72540,1.7308
72560,1.7454
72580,2.1319
72600,2.0892
72620,1.7886
72640,2.0472
72660,2.0983
72680,1.9843
72700,2.037
72720,1.999
72740,1.919
72760,1.8819
72780,1.7392
72800,1.8824
72820,2.1261
72840,2.1189
72860,1.9281
72880,1.9915
72900,1.871
72920,1.8822
72940,2.0426
72960,2.0721
72980,1.9282
73000,2.2265
73020,1.9698
73040,2.2006
73060,2.0467
73080,2.2667
73100,1.8464
73120,1.9225
73140,1.9673
73160,2.1835
73180,2.0688
73200,2.0486
73220,2.2605
73240,1.687
73260,2.0507
73280,2.1837
73300,1.823
73320,1.8801
73340,2.0472
73360,1.997
73380,1.9269
73400,1.7915
73420,1.9223
73440,1.8761
73460,1.896
73480,1.7446
73500,1.7789
73520,1.7936
73540,1.9728
73560,1.9759
73580,2.082
73600,2.0676
73620,1.8171
73640,1.7078
73660,1.7254
73680,1.9663
73700,2.0818
73720,1.963
73740,2.0972
73760,2.1241
73780,2.0505
73800,1.8446
73820,1.734
73840,2.064
73860,2.0333
73880,1.7931
73900,2.2012
73920,2.0406
73940,2.0082
73960,2.02
73980,1.8285
74000,1.8625
74020,1.962
74040,2.1728
74060,2.1379
74080,2.2134
74100,1.6985
74120,1.8725
74140,2.1624
74160,1.964
74180,1.7343
74200,2.0695
74220,1.7719
74240,2.0343
74260,2.141
74280,2.3548
74300,1.7736
74320,1.9128
74340,2.2102
74360,2.0094
74380,1.7637
74400,1.979
74420,1.9238
74440,1.7833
74460,1.9432
74480,1.9208
74500,2.1459
74520,1.9918
74540,1.7536
74560,1.8618
74580,1.8457
74600,2.1036
74620,1.7851
74640,2.0153
74660,1.9385
74680,1.7837
74700,1.9071
74720,2.0551
74740,1.9216
74760,1.7819
74780,2.2035
74800,2.0708
74820,1.7471
74840,1.9012
74860,1.6621
74880,2.0654
74900,2.0092
74920,1.8755
74940,2.0249
74960,1.9757
74980,1.9007
75000,2.3857
75020,2.0727
75040,2.2158
75060,1.9454
75080,1.9275
75100,2.0288
75120,1.9238
75140,2.0901
75160,2.6153
75180,1.9293
75200,1.7541
75220,2.0531
75240,1.9246
75260,2.0885
75280,1.9589
75300,1.9687
75320,2.0086
75340,2.0125
75360,1.9434
75380,1.7821
75400,2.147
75420,1.6071
75440,2.2435
75460,2.0987
75480,1.9146
75500,2.0771
75520,2.0259
75540,2.0698
75560,2.0214
75580,2.2663
75600,2.0689
75620,2.1931
75640,1.863
75660,2.0762
75680,2.0012
75700,1.7521
75720,2.297
75740,2.1174
75760,2.3032
75780,2.0664
75800,1.735
75820,2.0559
75840,1.808
75860,2.019
75880,1.8953
75900,1.7496
75920,1.6901
75940,1.8726
75960,2.0272
75980,1.9772
76000,2.0964
76020,2.0434
76040,1.7823
76060,1.8838
76080,2.0069
76100,2.0348
76120,1.769
76140,1.9504
76160,1.9727
76180,2.0439
76200,2.0036
76220,2.0823
76240,1.795
76260,2.2573
76280,2.1462
76300,2.1043
76320,2.0039
76340,2.1247
76360,1.9038
76380,1.8814
76400,2.0014
76420,2.0759
76440,2.093
76460,1.8572
76480,1.9319
76500,1.6692
76520,2.1229
76540,1.9759
76560,1.9984
76580,2.0999
76600,1.8856
76620,1.8505
76640,2.0518
76660,2.02
76680,1.9094
76700,1.89
76720,1.7795
76740,2.1814
76760,2.0273
76780,2.0719
76800,1.9028
76820,1.8853
76840,2.1308
76860,2.0413
76880,2.1607
76900,2.3218
76920,2.0181
76940,2.2838
76960,2.0008
76980,1.9329
77000,1.8305
77020,1.9085
77040,2.339
77060,1.7954
77080,1.6332
77100,1.8634
77120,2.0745
77140,2.0317
77160,2.0299
77180,2.0972
77200,2.0467
77220,1.7527
77240,2.0554
77260,2.1043
77280,1.7958
77300,1.9447
77320,1.8961
77340,1.8284
77360,1.9706
77380,2.1272
77400,1.8466
77420,2.1322
77440,1.7806
77460,1.933
77480,2.0411
77500,2.206
77520,2.02
77540,1.79
77560,1.7077
77580,2.2863
77600,1.9167
77620,2.1289
77640,1.9558
77660,2.1316
77680,2.183
77700,1.8407
77720,1.9094
77740,1.7496
77760,2.0078
77780,1.9607
77800,2.0732
77820,2.0293
77840,2.0648
77860,1.8588
77880,2.1598
77900,1.8528
77920,2.0077
77940,1.8552
77960,2.104
77980,1.818
78000,1.9237
78020,1.902
78040,1.9596
78060,1.9262
78080,1.8292
78100,2.0125
78120,2.2703
78140,2.1118
78160,1.718
78180,1.9193
78200,1.8623
78220,2.0098
78240,2.1109
78260,1.8554
78280,1.9887
78300,1.8767
78320,1.9752
78340,1.7762
78360,1.8507
78380,1.9227
78400,2.1077
78420,2.1252
78440,1.9866
78460,1.7986
78480,1.7853
78500,1.9619
78520,2.1617
78540,1.5525
78560,1.8728
78580,2.1645
78600,2.0123
78620,1.8504
78640,1.7473
78660,2.04
78680,1.9398
78700,2.0184
78720,1.8638
78740,1.7785
78760,2.0622
78780,1.9751
78800,1.9084
78820,1.7569
78840,1.8597
78860,1.8707
78880,1.8564
78900,1.9744
78920,2.0234
78940,1.7846
78960,1.9849
78980,2.0369
79000,2.0001
79020,1.8606
79040,2.2362
79060,2.2286
79080,2.005
79100,2.2618
79120,2.0635
79140,1.9911
79160,2.1455
79180,2.1357
79200,2.0423
79220,1.9827
79240,1.9949
79260,2.2576
79280,1.8989
79300,1.8103
79320,2.1842
79340,2.0598
79360,1.8947
79380,1.9389
79390,1.7927
