step,loss
35580,1.7123
35600,1.7504
35620,1.5469
35640,1.6603
35660,1.4069
35680,1.7787
35700,1.7983
35720,1.6732
35740,1.6813
35760,1.9228
35780,1.6835
35800,1.693
35820,1.9842
35840,1.5229
35860,1.7783
35880,2.0
35900,1.8358
35920,1.884
35940,1.5755
35960,1.5476
35980,1.7674
36000,1.7955
36020,1.4387
36040,1.953
36060,1.7428
36080,1.8467
36100,1.8975
36120,1.7898
36140,1.7873
36160,1.6696
36180,1.7529
36200,1.7298
36220,1.6861
36240,1.8908
36260,1.622
36280,1.7293
36300,1.8143
36320,1.8315
36340,1.962
36360,1.9945
36380,1.7256
36400,1.7188
36420,1.6837
36440,1.6712
36460,1.7457
36480,1.749
36500,1.5653
36520,1.7917
36540,1.8904
36560,1.8153
36580,1.6442
36600,1.7347
36620,1.4826
36640,1.64
36660,1.8426
36680,1.9021
36700,1.6955
36720,1.9052
36740,1.7003
36760,1.777
36780,1.8868
36800,1.5923
36820,1.9566
36840,1.8489
36860,1.6946
36880,1.6297
36900,1.6218
36920,1.8059
36940,1.7614
36960,1.6908
36980,1.8088
37000,1.5102
37020,1.8958
37040,1.9064
37060,1.8922
37080,1.7925
37100,2.0006
37120,1.7555
37140,1.7086
37160,1.8623
37180,1.7106
37200,1.8429
37220,1.7322
37240,1.849
37260,1.7476
37280,1.6588
37300,1.9605
37320,1.6641
37340,1.851
37360,1.8391
37380,1.6916
37400,1.7802
37420,1.8306
37440,1.6947
37460,1.8317
37480,1.8328
37500,1.9309
37520,1.7321
37540,1.6573
37560,1.8488
37580,1.7784
37600,1.6966
37620,1.9875
37640,1.7096
37660,1.905
37680,1.7459
37700,1.6893
37720,1.6837
37740,1.6494
37760,1.8361
37780,1.7768
37800,1.7997
37820,1.719
37840,1.6895
37860,1.6427
37880,1.9373
37900,1.8115
37920,1.8212
37940,1.6154
37960,1.6253
37980,1.7755
38000,1.7378
38020,1.7415
38040,1.5471
38060,1.7112
38080,1.9421
38100,1.7592
38120,1.7173
38140,1.7208
38160,1.8072
38180,1.7212
38200,1.5824
38220,1.9245
38240,1.7279
38260,1.5985
38280,1.646
38300,1.6601
38320,1.669
38340,1.6886
38360,1.7954
38380,1.7582
38400,1.557
38420,1.8717
38440,1.9395
38460,1.6926
38480,1.7814
38500,1.7823
38520,1.5893
38540,1.5927
38560,1.6822
38580,1.77
38600,1.7744
38620,1.9379
38640,1.8097
38660,1.9259
38680,1.8207
38700,2.0213
38720,1.8645
38740,1.7961
38760,1.7707
38780,1.6738
38800,1.5726
38820,1.8029
38840,1.5898
38860,1.7283
38880,1.7229
38900,1.7846
38920,1.9058
38940,1.9647
38960,1.6462
38980,1.8193
39000,1.841
39020,1.7249
39040,1.8482
39060,1.9243
39080,1.7759
39100,1.8262
39120,1.7574
39140,1.7624
39160,1.431
39180,1.5539
39200,1.7379
39220,1.6354
39240,1.6105
39260,1.7921
39280,1.7588
39300,1.6754
39320,1.7709
39340,1.7554
39360,1.9204
39380,1.6978
39400,1.8093
39420,1.661
39440,1.6351
39460,1.6636
39480,1.6767
39500,1.5981
39520,1.6975
39540,1.7963
39560,1.7477
39580,1.5459
39600,1.7938
39620,1.6877
39640,1.7078
39660,1.7939
39680,1.691
39700,2.0277
39720,1.5517
39740,1.6502
39760,1.7143
39780,1.7493
39800,1.767
39820,1.6742
39840,1.6037
39860,1.6282
39880,1.7525
39900,1.9182
39920,1.7769
39940,1.7196
39960,1.8952
39980,1.5708
40000,1.8165
40020,1.5542
40040,1.783
40060,1.7391
40080,1.7603
40100,1.8967
40120,1.6075
40140,1.8313
40160,1.7836
40180,1.8474
40200,1.8406
40220,1.7741
40240,1.7683
40260,1.6554
40280,1.6932
40300,1.6491
40320,1.7161
40340,1.6899
40360,1.6406
40380,1.7487
40400,1.6537
40420,1.7059
40440,1.8127
40460,1.7498
40480,1.9493
40500,1.7854
40520,1.7683
40540,1.7038
40560,1.496
40580,1.8439
40600,1.7366
40620,1.7382
40640,1.4781
40660,1.9995
40680,1.8216
40700,1.6642
40720,1.749
40740,1.518
40760,1.7487
40780,1.8572
40800,1.7406
40820,1.6827
40840,1.8037
40860,1.4918
40880,1.4906
40900,1.8617
40920,1.6526
40940,1.8489
40960,1.6564
40980,1.5979
41000,1.5681
41020,1.7603
41040,1.5885
41060,1.7032
41080,1.7614
41100,1.6879
41120,1.6861
41140,1.4552
41160,1.707
41180,1.8355
41200,1.6112
41220,1.9254
41240,1.6821
41260,1.6182
41280,1.6786
41300,1.8922
41320,1.9331
41340,1.674
41360,1.5966
41380,1.6662
41400,1.6708
41420,1.8903
41440,1.9039
41460,1.7865
41480,1.8299
41500,1.872
41520,1.7618
41540,1.667
41560,1.8167
41580,1.8377
41600,1.8424
41620,1.8106
41640,1.6977
41660,1.5859
41680,1.6851
41700,1.7149
41720,1.7672
41740,1.6597
41760,1.7803
41780,1.6551
41800,1.7654
41820,1.6694
41840,1.5412
41860,1.7621
41880,1.7493
41900,1.8026
41920,1.6717
41940,1.5842
41960,1.4711
41980,1.7379
42000,1.7322
42020,1.7508
42040,1.7391
42060,1.6823
42080,1.8017
42100,1.5828
42120,1.805
42140,1.705
42160,1.7521
42180,1.6453
42200,1.826
42220,2.032
42240,1.5627
42260,1.7277
42280,1.6972
42300,1.8842
42320,1.7816
42340,1.7259
42360,1.5584
42380,1.676
42400,1.7287
42420,1.5496
42440,1.9818
42460,1.8202
42480,1.7564
42500,1.8107
42520,1.6145
42540,1.6744
42560,1.6075
42580,1.6745
42600,1.8287
42620,1.9046
42640,1.826
42660,1.617
42680,1.8296
42700,1.8447
42720,1.6949
42740,1.7131
42760,1.6158
42780,1.8697
42800,1.7901
42820,1.6225
42840,1.569
42860,1.7283
42880,1.7151
42900,1.8883
42920,1.7464
42940,1.5707
42960,1.843
42980,1.5945
43000,1.8409
43020,1.7587
43040,1.778
43060,1.7482
43080,1.5984
43100,1.6568
43120,1.7299
43140,1.8858
43160,1.7338
43180,1.5044
43200,1.7633
43220,1.842
43240,1.8342
43260,1.7125
43280,1.6284
43300,1.6545
43320,1.852
43340,1.7805
43360,1.7545
43380,1.7286
43400,1.8047
43420,1.7794
43440,1.9418
43460,1.6795
43480,1.8063
43500,1.6993
43520,1.6828
43540,1.5859
43560,1.6722
43580,1.8303
43600,1.9597
43620,1.6169
43640,1.8105
43660,1.6909
43680,1.5557
43700,1.6528
43720,1.7573
43740,1.7363
43760,1.7317
43780,1.7036
43800,1.8892
43820,1.8362
43840,1.7444
43860,1.9324
43880,1.6553
43900,1.6466
43920,1.6388
43940,1.6257
43960,1.7857
43980,1.9176
44000,2.0519
44020,1.9486
44040,1.6233
44060,1.7115
44080,1.8408
44100,1.6231
44120,1.7063
44140,1.7492
44160,1.8277
44180,1.9029
44200,1.7414
44220,1.5947
44240,1.7591
44260,1.8237
44280,1.5794
44300,1.8775
44320,1.5781
44340,1.8188
44360,1.8082
44380,1.7829
44400,1.748
44420,1.6712
44440,1.8231
44460,1.9089
44480,1.5583
44500,1.6573
44520,1.7074
44540,1.6276
44560,1.5656
44580,1.6511
44600,1.8355
44620,1.5553
44640,1.8183
44660,1.7357
44680,1.8468
44700,1.756
44720,1.8032
44740,1.9608
44760,1.7891
44780,1.8506
44800,1.565
44820,1.8829
44840,1.5433
44860,1.8443
44880,1.8433
44900,1.5383
44920,1.8057
44940,1.7878
44960,1.8238
44980,1.7331
45000,1.5513
45020,2.109
45040,1.7579
45060,1.7169
45080,1.7959
45100,1.5887
45120,1.8612
45140,1.8618
45160,1.8202
45180,1.67
45200,1.8649
45220,1.7462
45240,1.7601
45260,1.6189
45280,1.732
45300,1.5329
45320,1.6629
45340,1.9134
45360,1.8705
45380,1.7451
45400,1.8079
45420,1.6821
45440,1.6964
45460,1.6684
45480,1.6699
45500,1.7343
45520,1.6919
45540,1.6323
45560,1.7607
45580,1.6874
45600,1.9258
45620,1.7225
45640,1.8254
45660,1.8441
45680,1.9036
45700,1.9189
45720,1.8461
45740,1.6113
45760,1.6075
45780,1.7328
45800,1.7332
45820,1.7119
45840,1.5916
45860,1.8835
45880,1.6939
45900,1.5472
45920,1.9006
45940,1.5427
45960,1.6869
45980,1.7684
46000,1.7988
46020,1.7332
46040,1.565
46060,1.7435
46080,1.6611
46100,1.8106
46120,1.7687
46140,1.5617
46160,1.8273
46180,1.7813
46200,1.6721
46220,1.7074
46240,1.7786
46260,1.6677
46280,1.747
46300,1.8184
46320,1.6623
46340,1.7836
46360,1.7676
46380,1.7528
46400,1.6867
46420,1.7787
46440,1.6493
46460,1.8526
46480,1.8958
46500,1.5167
46520,1.5728
46540,1.7356
46560,1.5802
46580,1.7667
46600,1.7904
46620,1.6902
46640,1.5962
46660,1.7181
46680,1.6399
46700,1.7287
46720,1.6582
46740,1.6326
46760,1.7945
46780,1.8103
46800,1.6528
46820,1.7083
46840,2.0432
46860,1.6611
46880,1.7458
46900,1.7933
46920,1.8544
46940,1.6052
46960,1.6777
46980,1.8027
47000,1.7964
47020,1.7043
47040,1.6932
47060,1.6779
47080,1.7894
47100,1.9853
47120,1.8994
47140,1.695
47160,1.8576
47180,1.5876
47200,1.6262
47220,1.6715
47240,1.7422
47260,1.677
47280,1.8806
47300,1.7902
47320,1.7502
47340,1.7384
47360,1.5667
47380,1.784
47400,1.8342
47420,1.8154
47440,2.0176
47460,1.6716
47480,1.7185
47500,1.8531
47520,1.6449
47540,1.6378
47560,1.8045
47580,1.6557
47600,1.5989
47620,1.6779
47640,1.6708
47660,1.8198
47680,1.4094
47700,1.6636
47720,1.7947
47740,1.8188
47760,1.7018
47780,1.814
47800,1.6483
47820,1.636
47840,1.4373
47860,1.7226
47880,1.8768
47900,1.7036
47920,1.8812
47940,1.6926
47960,1.7152
47980,1.6661
48000,1.8144
48020,1.6992
48040,2.0841
48060,1.5264
48080,1.7715
48100,1.6658
48120,1.6144
48140,1.7586
48160,1.838
48180,1.7048
48200,1.8384
48220,1.5462
48240,1.6115
48260,1.8272
48280,1.6206
48300,1.7444
48320,1.776
48340,1.7074
48360,1.8384
48380,1.6002
48400,1.7438
48420,1.8384
48440,1.5835
48460,1.9719
48480,1.6329
48500,1.4961
48520,1.3075
48540,1.7016
48560,1.6722
48580,1.7253
48600,1.565
48620,1.8663
48640,1.6861
48660,1.7996
48680,1.5466
48700,1.4982
48720,1.6066
48740,1.7069
48760,1.7485
48780,1.7503
48800,1.7481
48820,1.6573
48840,2.0522
48860,1.7344
48880,1.7405
48900,1.6186
48920,1.791
48940,1.9106
48960,1.7144
48980,1.8525
49000,1.6813
49020,1.5492
49040,1.7442
49060,1.5896
49080,2.05
49100,1.8736
49120,1.8877
49140,1.7226
49160,1.655
49180,1.6449
49200,1.7652
49220,1.6977
49240,1.7116
49260,1.5783
49280,1.9442
49300,1.7242
49320,1.8671
49340,1.5876
49360,1.8464
49380,1.9405
49400,1.7806
49420,1.7727
49440,1.7335
49460,1.5608
49480,1.8335
49500,1.7504
49520,1.7639
49540,1.8753
49560,1.699
49580,1.888
49600,1.9014
49620,2.0261
49640,1.6907
49660,1.7381
49680,1.8035
49700,1.6248
49720,1.6284
49740,1.7171
49760,1.7604
49780,1.7351
49800,1.8186
49820,1.7426
49840,1.6728
49860,1.9136
49880,1.8602
49900,1.648
49920,1.8193
49940,1.7691
49960,1.2649
49980,1.7185
50000,1.6841
50020,1.6917
50040,1.9224
50060,1.6459
50080,1.617
50100,1.7336
50120,1.8016
50140,1.7027
50160,1.6542
50180,1.7785
50200,1.722
50220,1.6682
50240,1.7017
50260,1.5516
50280,1.634
50300,1.4885
50320,1.8311
50340,1.6988
50360,1.8688
50380,1.6145
50400,1.8363
50420,1.8117
50440,1.7957
50460,1.5708
50480,1.8411
50500,1.7367
50520,1.5888
50540,1.8162
50560,1.6204
50580,1.5305
50600,1.6485
50620,1.7385
50640,1.6991
50660,1.803
50680,1.5786
50700,1.8226
50720,1.7176
50740,1.8695
50760,1.7246
50780,1.7138
50800,1.6704
50820,1.7717
50840,1.8176
50860,1.9182
50880,1.8486
50900,1.7443
50920,1.756
50940,1.4828
50960,1.586
50980,1.685
51000,1.6483
51020,1.6236
51040,1.5795
51060,1.8788
51080,1.56
51100,1.816
51120,1.5643
51140,1.74
51160,1.7748
51180,1.551
51200,1.6916
51220,1.7735
51240,1.4932
51260,1.7665
51280,1.5905
51300,1.6929
51320,1.8221
51340,1.6039
51360,1.7124
51380,1.6477
51400,1.7732
51420,1.7342
51440,1.7897
51460,1.5891
51480,1.9942
51500,1.641
51520,1.6074
51540,1.8512
51560,1.7968
51580,1.5226
51600,1.57
51620,1.7898
51640,1.6817
51660,1.6668
51680,1.8017
51700,1.6229
51720,1.6661
51740,1.8199
51760,1.7184
51780,1.6943
51800,1.6976
51820,1.9313
51840,1.6368
51860,1.7736
51880,1.4359
51900,1.804
51920,1.8099
51940,1.7534
51960,1.6431
51980,1.7804
52000,1.6836
52020,1.7483
52040,1.891
52060,1.8931
52080,1.7987
52100,1.5154
52120,1.9112
52140,1.7877
52160,1.8044
52180,1.8717
52200,1.6506
52220,1.7096
52240,1.9586
52260,1.8626
52280,1.6777
52300,1.7934
52320,1.7083
52340,1.7556
52360,1.7885
52380,1.5774
52400,1.6881
52420,1.789
52440,1.811
52460,1.6447
52480,1.8333
52500,1.7389
52520,1.632
52540,1.7299
52560,1.6366
52580,1.7404
52600,1.597
52620,1.5896
52640,1.5715
52660,1.766
52680,1.5918
52700,1.767
52720,1.8264
52740,1.5929
52760,1.8587
52780,1.6157
52800,1.8921
52820,1.5092
52840,1.7532
52860,1.8028
52880,1.7193
52900,1.8661
52920,1.7322
52940,1.6342
52960,1.708
52980,1.6889
53000,1.8825
53020,1.9457
53040,1.7117
53060,1.6505
53080,1.6465
53100,1.7106
53120,1.6293
53140,1.9461
53160,1.6708
53180,1.7989
53200,1.8176
53220,1.7874
53240,1.4868
53260,1.7665
53280,1.7544
53300,1.719
53320,1.838
53340,1.8485
53360,1.9603
53380,1.7008
53400,1.6433
53420,1.7817
53440,1.9665
53460,1.7306
53480,1.568
53500,1.6886
53520,1.83
53540,1.7629
53560,1.9564
53580,1.7508
53600,1.7795
53620,1.9884
53640,1.5192
53660,1.7993
53680,1.8479
53700,1.692
53720,1.7055
53740,1.5825
53760,1.7754
53780,1.8361
53800,1.5753
53820,1.8889
53840,1.8859
53860,1.5224
53880,1.7746
53900,1.6502
53920,1.5422
53940,1.6419
53960,1.7472
53980,1.4269
54000,1.7082
54020,1.7193
54040,1.8005
54060,1.6458
54080,1.6344
54100,1.6473
54120,1.6374
54140,1.676
54160,1.5862
54180,1.7606
54200,1.7785
54220,1.6587
54240,1.581
54260,1.6241
54280,1.8527
54300,1.6768
54320,1.6529
54340,1.7543
54360,1.7712
54380,1.8369
54400,1.6915
54420,1.5691
54440,1.7775
54460,1.685
54480,1.8454
54500,1.6327
54520,1.8378
54540,1.8453
54560,1.7635
54580,1.8171
54600,1.6304
54620,1.6089
54640,1.8771
54660,1.5124
54680,1.7954
54700,1.5917
54720,1.7397
54740,1.6979
54760,1.5999
54780,1.7855
54800,1.9476
54820,1.8353
54840,1.7181
54860,1.7744
54880,1.874
54900,1.7424
54920,1.765
54940,1.6117
54960,1.6728
54980,1.8242
55000,1.6997
55020,1.5708
55040,1.8071
55060,1.5467
55080,1.9019
55100,1.602
55120,1.7459
55140,1.7185
55160,1.556
55180,1.88
55200,1.7131
55220,1.7615
55240,1.5542
55260,1.8528
55280,1.7445
55300,1.6528
55320,1.678
55340,1.7872
55360,1.877
55380,1.6392
55400,1.599
55420,1.663
55440,1.7471
55460,1.6101
55480,1.8025
55500,1.8328
55520,1.63
55540,1.7589
55560,1.5564
55580,1.7713
55600,1.7533
55620,1.7288
55640,1.7709
55660,1.8546
55680,1.8411
55700,1.6332
55720,1.8288
55740,1.7839
55760,1.8905
55780,1.7379
55800,1.7379
55820,1.6872
55840,1.598
55860,1.8506
55880,1.709
55900,1.7405
55920,1.5789
55940,1.7507
55960,1.7636
55980,1.7497
56000,1.9048
56020,1.6998
56040,1.6089
56060,1.7386
56080,1.7536
56100,1.7693
56120,1.6788
56140,1.6748
56160,1.5577
56180,1.4905
56200,1.7327
56220,1.5509
56240,1.6325
56260,1.738
56280,1.7886
56300,1.8118
56320,1.9251
56340,1.7834
56360,1.4246
56380,1.7641
56400,1.7099
56420,1.743
56440,1.8623
56460,1.8008
56480,1.8019
56500,1.6212
56520,1.7196
56540,1.5513
56560,1.598
56580,1.8036
56600,1.876
56608,1.6954
